id,name,domain,category_vi,latitude,longitude,address,district,province,description,search_text
HN_01320,Veggie Castle,Ẩm thực,nhà hàng,21.0709941,105.8247552,"19 Ngõ 275 Âu Cơ, Quảng An, Tây Hồ, Hà Nội, 11207",Hà Nội,Hà Nội,"Veggie Castle là nhà hàng tại Hà Nội, Hà Nội.",Veggie Castle Ẩm thực nhà hàng Hà Nội Hà Nội
HN_01321,Bố Đế Quán,Ẩm thực,nhà hàng,21.0672457,105.830883,"Công Ty Tnhh Đầu Tư Phúc Linh, Tứ Liên, Tây Hồ, Hà Nội, 11208",Hà Nội,Hà Nội,"Bố Đế Quán là nhà hàng tại Hà Nội, Hà Nội.",Bố Đế Quán Ẩm thực nhà hàng Hà Nội Hà Nội
HN_01322,Nhà Hàng Mr Lee's Snack Bar,Ẩm thực,nhà hàng,21.0165573,105.7952392,"Ngõ 136 Trung Kính, Yên Hòa, Cầu Giấy, Hà Nội, 11312",Hà Nội,Hà Nội,"Nhà Hàng Mr Lee's Snack Bar là nhà hàng tại Hà Nội, Hà Nội.",Nhà Hàng Mr Lee's Snack Bar Ẩm thực nhà hàng Hà Nội Hà Nội
HN_01323,Nhà chú Tễu,Du lịch,nhà nghỉ,21.1405896,105.784912,"87 Đường Bãi Chạo, Kim Chung, Đông Anh, Hà Nội, 12319",Hà Nội,Hà Nội,"Nhà chú Tễu là nhà nghỉ tại Hà Nội, Hà Nội.",Nhà chú Tễu Du lịch nhà nghỉ Hà Nội Hà Nội
HN_01324,Chợ Cô Dần - Cơm Sườn & Phá Lấu,Ẩm thực,nhà hàng,21.0132031,105.8330408,"Phố Nam Đồng, Phương Liên, Đống Đa, Hà Nội, 11522",Hà Nội,Hà Nội,"Chợ Cô Dần - Cơm Sườn & Phá Lấu là nhà hàng tại Hà Nội, Hà Nội.",Chợ Cô Dần - Cơm Sườn & Phá Lấu Ẩm thực nhà hàng Hà Nội Hà Nội
HN_01325,Cầu Thong Tiêu,Du lịch,địa điểm du lịch,20.5784413,105.7768908,"Hương Sơn, Mỹ Đức, Hà Nội",Hà Nội,Hà Nội,"Cầu Thong Tiêu là địa điểm du lịch tại Hà Nội, Hà Nội.",Cầu Thong Tiêu Du lịch địa điểm du lịch Hà Nội Hà Nội
HN_01326,Bia Nam Trung,Ẩm thực,quán bar,21.0349279,105.8531659,"Hải Sản - Sea Food, 68 Phố Lương Ngọc Quyến, Hà Nội Old Quarter, Hàng Buồm, Hoàn Kiếm, Hà Nội, 11010",Hà Nội,Hà Nội,"Bia Nam Trung là quán bar tại Hà Nội, Hà Nội.",Bia Nam Trung Ẩm thực quán bar Hà Nội Hà Nội
HN_01327,Nhà hàng Wen Xing HongKong,Ẩm thực,nhà hàng,21.0160209,105.815518,"Urban Station Coffee, 175 Phố Thái Hà, Láng Hạ, Đống Đa, Hà Nội, 11513",Hà Nội,Hà Nội,"Nhà hàng Wen Xing HongKong là nhà hàng tại Hà Nội, Hà Nội.",Nhà hàng Wen Xing HongKong Ẩm thực nhà hàng Hà Nội Hà Nội
HN_01328,Polite & Co,Ẩm thực,quán bar,21.0306637,105.8503877,"Nhà Hàng Polite & Co, Ngõ Báo Khánh, Hàng Trống, Hoàn Kiếm, Hà Nội, 11006",Hà Nội,Hà Nội,"Polite & Co là quán bar tại Hà Nội, Hà Nội.",Polite & Co Ẩm thực quán bar Hà Nội Hà Nội
HN_01329,Khách Sạn Hestia Legend,Du lịch,khách sạn,21.041453,105.8449333,"Circle K, Phố Hàng Bún, Nguyễn Trung Trực, Ba Đình, Hà Nội, 11115",Hà Nội,Hà Nội,"Khách Sạn Hestia Legend là khách sạn tại Hà Nội, Hà Nội.",Khách Sạn Hestia Legend Du lịch khách sạn Hà Nội Hà Nội
HN_01330,Cà Phê,Ẩm thực,quán cà phê,21.0352582,105.850125,"Shop Thanh Hiếu, 7 Phố Hàng Ngang, Hà Nội Old Quarter, Hàng Đào, Hoàn Kiếm, Hà Nội, 11012",Hà Nội,Hà Nội,"Cà Phê là quán cà phê tại Hà Nội, Hà Nội.",Cà Phê Ẩm thực quán cà phê Hà Nội Hà Nội
