id,name,domain,category_vi,latitude,longitude,address,district,province_new,description,search_text
KH_00784,Khách sạn Thúy Hằng,Du lịch,khách sạn,11.773952,108.7923701,"Đường Quốc Lộ 27B, Tân Sơn, Ninh Sơn, Ninh Thuận, 59506",Ninh Sơn,Khánh Hòa,"Khách sạn Thúy Hằng là khách sạn tại Ninh Sơn, Khánh Hòa.",Khách sạn Thúy Hằng Du lịch khách sạn Ninh Sơn Khánh Hòa
KH_00785,V Hotel Nha Trang,Du lịch,khách sạn,12.2418093,109.1945546,"Khách Sạn Vân Nam, 12B Đường Hùng Vương, Lộc Thọ, Nha Trang, Khánh Hòa, 57106",Nha Trang,Khánh Hòa,"V Hotel Nha Trang là khách sạn tại Nha Trang, Khánh Hòa.",V Hotel Nha Trang Du lịch khách sạn Nha Trang Khánh Hòa
KH_00786,Bánh Canh PR,Ẩm thực,nhà hàng,11.5641225,108.9949178,"Đường Tô Hiệu, Tấn Tài, Phan Rang-Tháp Chàm, Ninh Thuận, 59111",Phan Rang-Tháp Chàm,Khánh Hòa,"Bánh Canh PR là nhà hàng tại Phan Rang-Tháp Chàm, Khánh Hòa.",Bánh Canh PR Ẩm thực nhà hàng Phan Rang-Tháp Chàm Khánh Hòa
KH_00787,Baie de Van Phong,Du lịch,địa điểm du lịch,12.7995158,109.3509612,"Vạn Thọ, Vạn Ninh, Khánh Hòa",Vạn Ninh,Khánh Hòa,"Baie de Van Phong là địa điểm du lịch tại Vạn Ninh, Khánh Hòa.",Baie de Van Phong Du lịch địa điểm du lịch Vạn Ninh Khánh Hòa
KH_00788,Coffee Quê 79,Ẩm thực,quán cà phê,12.2415547,109.1668857,"Vĩnh Thái, Nha Trang, Khánh Hòa",Nha Trang,Khánh Hòa,"Coffee Quê 79 là quán cà phê tại Nha Trang, Khánh Hòa.",Coffee Quê 79 Ẩm thực quán cà phê Nha Trang Khánh Hòa
KH_00789,Ksan l phuong,Du lịch,nhà nghỉ,11.991088,109.1913408,"Đường Đại Lộ Hùng Vương, Cam Nghĩa, Cam Ranh, Khánh Hòa, 57817",Cam Ranh,Khánh Hòa,"Ksan l phuong là nhà nghỉ tại Cam Ranh, Khánh Hòa.",Ksan l phuong Du lịch nhà nghỉ Cam Ranh Khánh Hòa
KH_00790,Mây Rooftop Coffee,Ẩm thực,quán cà phê,12.2384928,109.1929812,"Câu Lạc Bộ Billiards Nhật Kiều, 39 Đường Nguyễn Thị Minh Khai, Tân Lập, Nha Trang, Khánh Hòa",Nha Trang,Khánh Hòa,"Mây Rooftop Coffee là quán cà phê tại Nha Trang, Khánh Hòa.",Mây Rooftop Coffee Ẩm thực quán cà phê Nha Trang Khánh Hòa
KH_00791,Phi Kite School,Ẩm thực,nhà hàng,11.6088735,109.1465568,"Tỉnh Lộ 702, Vĩnh Hải, Ninh Hải, Ninh Thuận, 59213",Ninh Hải,Khánh Hòa,"Phi Kite School là nhà hàng tại Ninh Hải, Khánh Hòa.",Phi Kite School Ẩm thực nhà hàng Ninh Hải Khánh Hòa
KH_00792,Phi Kite School,Du lịch,khách sạn,11.608867,109.1464186,"Tỉnh Lộ 702, Vĩnh Hải, Ninh Hải, Ninh Thuận, 59213",Ninh Hải,Khánh Hòa,"Phi Kite School là khách sạn tại Ninh Hải, Khánh Hòa.",Phi Kite School Du lịch khách sạn Ninh Hải Khánh Hòa
KH_00793,Cà phê sạch Nguyễn chất 100%,Ẩm thực,quán cà phê,12.2512654,109.1939861,"Quán Trúc & Vân, Đường Hai Bà Trưng, Xương Huân, Nha Trang, Khánh Hòa",Nha Trang,Khánh Hòa,"Cà phê sạch Nguyễn chất 100% là quán cà phê tại Nha Trang, Khánh Hòa.",Cà phê sạch Nguyễn chất 100% Ẩm thực quán cà phê Nha Trang Khánh Hòa
KH_00794,Смак Кафе. Лучшее пиво в металлических бутылках! 50 К за литр. И вкусный шашлык.,Ẩm thực,nhà hàng,12.2273894,109.1986353,"Hotel Sunny, Lộc Thọ, Nha Trang, Khánh Hòa, 57106",Nha Trang,Khánh Hòa,"Смак Кафе. Лучшее пиво в металлических бутылках! 50 К за литр. И вкусный шашлык. là nhà hàng tại Nha Trang, Khánh Hòa.",Смак Кафе. Лучшее пиво в металлических бутылках! 50 К за литр. И вкусный шашлык. Ẩm thực nhà hàng Nha Trang Khánh Hòa
KH_00795,An (Ком Га (Cơm gà) Рис с курицей),Ẩm thực,nhà hàng,12.2158184,109.193337,"Tiệm Sửa Xe Giang, 85 Đường Lý Nam Đế, Phước Long, Nha Trang, Khánh Hòa",Nha Trang,Khánh Hòa,"An (Ком Га (Cơm gà) Рис с курицей) là nhà hàng tại Nha Trang, Khánh Hòa.",An (Ком Га (Cơm gà) Рис с курицей) Ẩm thực nhà hàng Nha Trang Khánh Hòa
KH_00796,아만다,Du lịch,khách sạn,12.0829412,109.1936766,"Cam Hải Đông, Cam Lâm, Khánh Hòa",Cam Lâm,Khánh Hòa,"아만다 là khách sạn tại Cam Lâm, Khánh Hòa.",아만다 Du lịch khách sạn Cam Lâm Khánh Hòa
KH_00797,86 Coffee & Tea,Ẩm thực,quán cà phê,11.5613625,109.0211016,"Ẩm Thực Tươi Sống Làng Biển, 80 Đường Yên Ninh, Mỹ Hải, Phan Rang-Tháp Chàm, Ninh Thuận, 59112",Phan Rang-Tháp Chàm,Khánh Hòa,"86 Coffee & Tea là quán cà phê tại Phan Rang-Tháp Chàm, Khánh Hòa.",86 Coffee & Tea Ẩm thực quán cà phê Phan Rang-Tháp Chàm Khánh Hòa
KH_00798,챵ㅗ마오,Ẩm thực,nhà hàng,12.2379731,109.1898892,"My Nguyên Club, 69A Đường Mê Linh, Tân Lập, Nha Trang, Khánh Hòa, 57127",Nha Trang,Khánh Hòa,"챵ㅗ마오 là nhà hàng tại Nha Trang, Khánh Hòa.",챵ㅗ마오 Ẩm thực nhà hàng Nha Trang Khánh Hòa
KH_00799,Mango,Ẩm thực,quán cà phê,12.2396766,109.1951267,"Câu Lạc Bộ Cafe Billiards Thảo Nguyên, 3G Đường Hùng Vương, Lộc Thọ, Nha Trang, Khánh Hòa",Nha Trang,Khánh Hòa,"Mango là quán cà phê tại Nha Trang, Khánh Hòa.",Mango Ẩm thực quán cà phê Nha Trang Khánh Hòa
KH_00800,Coconut Street Cafe,Ẩm thực,quán cà phê,11.7655882,109.2132372,"Vĩnh Hải, Ninh Hải, Ninh Thuận",Ninh Hải,Khánh Hòa,"Coconut Street Cafe là quán cà phê tại Ninh Hải, Khánh Hòa.",Coconut Street Cafe Ẩm thực quán cà phê Ninh Hải Khánh Hòa
KH_00801,TT Pilates Nha Trang,Ẩm thực,nhà hàng,12.2387309,109.1952138,"ATM Vietcombank, Lộc Thọ, Nha Trang, Khánh Hòa",Nha Trang,Khánh Hòa,"TT Pilates Nha Trang là nhà hàng tại Nha Trang, Khánh Hòa.",TT Pilates Nha Trang Ẩm thực nhà hàng Nha Trang Khánh Hòa
KH_00802,McDonald's,Ẩm thực,quán thức ăn nhanh,12.2409731,109.1959435,"44 Đường Trần Phú, Lộc Thọ, Nha Trang, Khánh Hòa, 57106",Nha Trang,Khánh Hòa,"McDonald's là quán thức ăn nhanh tại Nha Trang, Khánh Hòa.",McDonald's Ẩm thực quán thức ăn nhanh Nha Trang Khánh Hòa
KH_00803,Air BBQ & Seafood,Ẩm thực,quán cà phê,12.2338013,109.1959661,"Quán Cơm Thu, 148 Đường Hùng Vương, Lộc Thọ, Nha Trang, Khánh Hòa",Nha Trang,Khánh Hòa,"Air BBQ & Seafood là quán cà phê tại Nha Trang, Khánh Hòa.",Air BBQ & Seafood Ẩm thực quán cà phê Nha Trang Khánh Hòa
KH_00804,AIR BBQ & SEAFOOD. Ресторан мяса и морепродуктов,Ẩm thực,nhà hàng,12.2338402,109.1959308,"Quán Cơm Thu, 148 Đường Hùng Vương, Lộc Thọ, Nha Trang, Khánh Hòa",Nha Trang,Khánh Hòa,"AIR BBQ & SEAFOOD. Ресторан мяса и морепродуктов là nhà hàng tại Nha Trang, Khánh Hòa.",AIR BBQ & SEAFOOD. Ресторан мяса и морепродуктов Ẩm thực nhà hàng Nha Trang Khánh Hòa
KH_00805,Nhà Hàng Hải Sản S.A.M,Ẩm thực,nhà hàng,12.2745531,109.2001033,"3A Đường Hòn Chồng, Vĩnh Phước, Nha Trang, Khánh Hòa, 57109",Nha Trang,Khánh Hòa,"Nhà Hàng Hải Sản S.A.M là nhà hàng tại Nha Trang, Khánh Hòa.",Nhà Hàng Hải Sản S.A.M Ẩm thực nhà hàng Nha Trang Khánh Hòa
